url_length,tiny_url,pref_suf,https_token,iframe,anchor_tag,Favicon,SFH,requestURL,LinksInTags,label
39,1,1,1,1,0.990049751,0,0,0,0.166666667,0
35,1,1,1,1,0.602870813,0,1,0,0.142857143,0
59,1,0,1,1,1,0,0,1,0.833333333,1
50,1,1,1,1,0.814814815,0,0,0,0.257142857,0
68,1,1,1,1,0.136363636,1,1,1,0.454545455,0
76,1,1,1,1,0.556792873,1,1,0.973684211,1,0
36,1,1,1,1,0,1,1,0,0.1,0
36,1,1,1,1,0.64893617,0,0,0,0.013157895,0
276,1,1,0,1,1,1,0,1,0.5,1
130,1,1,1,1,0.920962199,0,0,0,0.230769231,0
227,1,0,1,1,1,1,0,1,0.5,1
182,1,1,0,1,0.733905579,1,0,1,1,0
35,1,1,1,1,0.979452055,0,1,1,0.380952381,0
58,1,1,1,1,0.682926829,1,0,1,0.714285714,0
36,1,1,1,1,1,0,0,0.5,0.227272727,1
27,1,1,1,1,0.995073892,0,1,0.269230769,0.692307692,0
40,1,1,0,1,1,0,1,0,0.076923077,1
43,1,1,1,1,1,0,0,0,0,1
72,1,1,1,1,0.4,1,1,0.25,0.7,0
39,1,1,1,1,0.933333333,1,0,0.941176471,0.346153846,0
113,1,1,1,1,0.754716981,1,1,0.153846154,0.19047619,0
35,1,1,0,1,0.833333333,1,1,0.5,1,0
53,1,1,1,1,1,1,0,0,0.5,0
38,1,1,1,1,1,1,0,0,1,1
49,1,1,1,1,0,1,0,1,0.642857143,1
67,1,1,1,1,0.918918919,1,0,1,0.888888889,0
127,1,1,1,1,1,0,0,0,0.25,1
31,1,1,1,1,0,1,1,0,0,1
30,1,1,0,1,0,1,1,0,0.2,0
70,1,1,1,1,1,1,0,0,0,0
61,1,1,1,1,0.989949749,0,1,0,0.117647059,0
127,1,1,1,1,0.15,1,1,1,0.782608696,0
80,1,1,0,1,1,0,0,0,0,1
105,1,1,1,1,0,1,1,0,0,1
43,1,0,1,1,1,0,1,0,0.25,1
28,1,1,1,1,0.339622642,0,1,0,0.764705882,0
57,0,1,1,1,0.974489796,0,1,0,0.117647059,0
89,1,1,1,1,0.857142857,1,0,0,0.15,0
44,1,1,1,1,0.454545455,1,1,1,0.93877551,0
59,1,1,1,1,1,0,1,0,0,1
23,1,1,1,1,1,1,0,1,0.886363636,0
42,1,0,0,1,0,1,0,0,0,1
24,1,1,1,1,0.116883117,0,1,0.988235294,0.736842105,0
40,1,1,1,1,0.978991597,1,1,1,0.642857143,0
54,1,1,0,1,1,1,0,1,1,1
68,1,1,1,1,0.993243243,1,0,0.055555556,0.290909091,0
201,0,1,0,1,1,1,0,1,0.5,1
47,1,1,1,1,0,1,1,0,0,1
50,1,0,0,1,1,0,1,1,0,1
59,1,1,1,1,0.934306569,1,0,0,0.272727273,0
56,1,0,1,1,0.9921875,0,0,0.590909091,0.177777778,0
19,1,1,1,1,0.35,1,1,1,0.898305085,0
80,1,1,0,1,1,1,0,1,1,1
55,1,1,1,1,0.993717277,1,0,0.923076923,0.384615385,0
50,1,1,1,1,0.873015873,0,0,1,0.647058824,0
31,1,1,1,1,0,1,1,0,0.2,1
37,1,1,1,1,0,1,1,0,0,1
41,1,1,1,1,1,1,1,0,0.934782609,0
44,1,1,0,1,1,1,1,0,0,1
52,1,1,1,1,0.955555556,0,1,0.166666667,0.095238095,0
50,1,0,1,1,0,1,1,0,0,0
45,1,1,0,1,0,0,0,0,0,1
84,1,1,1,1,0.866666667,1,1,1,1,0
38,1,1,1,1,1,1,0,0.75,0.947368421,0
91,1,1,1,1,0.855421687,0,0,0.666666667,0.296296296,0
102,1,1,1,1,0.994117647,1,0,1,0.625,0
65,1,1,1,1,0.493670886,1,1,1,0.875,0
104,0,1,1,1,0.390977444,1,1,0,0.46875,0
58,1,1,0,1,1,1,1,0,0.5,0
40,0,1,0,1,1,0,0,1,0.833333333,1
80,1,1,1,1,0.581395349,1,1,0.5,0.886792453,0
90,1,1,0,1,0,1,1,0,0,1
69,1,1,1,1,0,0,1,0,0.127659574,0
64,1,1,1,1,1,1,1,1,0.5,0
49,1,0,1,1,1,0,0,1,0.833333333,1
39,1,1,0,1,1,1,0,0,0.625,1
43,1,1,1,1,1,0,0,0,0.055555556,0
66,1,1,1,1,0.958837772,0,1,1,0,0
54,1,1,1,1,0.211538462,1,0,0,0.037037037,0
74,0,1,1,1,0,1,1,0,0,0
131,1,1,1,1,0.245283019,1,1,1,0.829268293,0
23,1,1,1,1,0,1,1,0,0.25,0
80,1,0,1,1,1,1,1,0,0,1
44,0,1,1,1,0.235772358,0,0,0,0.192307692,0
164,1,0,1,1,0,1,1,0,0,0
46,1,1,1,1,1,0,0,0,0,1
62,1,1,1,1,0.990066225,0,0,0,0.863636364,0
47,1,1,1,1,1,0,0,0,0,1
44,1,1,0,1,0,1,0,1,1,1
51,1,1,1,1,0.201219512,1,0,1,0.735294118,0
45,1,1,1,1,0.921052632,1,1,1,0.882352941,0
30,1,1,1,1,1,1,1,1,0.923076923,1
32,1,1,1,1,0.260869565,1,1,0,0.157894737,0
59,1,1,1,1,1,0,0,1,0.461538462,0
70,1,1,1,1,0.767857143,1,0,0,0.40625,0
47,1,1,1,1,0.892857143,1,1,1,0.188679245,0
106,1,1,1,1,0.2,0,1,0.833333333,0.828571429,0
42,1,0,0,1,0.6,1,0,1,0.5,0
70,1,1,1,1,0.662251656,1,0,0.5,0.5,0
97,1,1,1,1,0.333333333,0,0,1,0.588235294,0
101,1,0,0,1,1,0,0,0,0,1
74,1,1,1,1,0.496732026,1,1,1,0.956521739,0
29,1,1,1,1,0.144736842,1,1,0.363636364,0.516129032,0
38,1,1,1,1,1,0,0,0,0,1
66,1,1,1,1,0.384615385,0,0,0,0,0
34,1,1,1,1,0.088235294,1,1,0.92,0.16,0
37,1,1,0,1,1,0,1,1,0.2,1
67,1,1,1,1,0.965884861,0,0,1,0.647058824,0
37,1,1,1,1,0.585294118,1,0,0.4921875,0.65,0
48,1,1,0,1,1,0,1,0,0,0
66,1,1,0,1,1,1,1,1,0.2,1
63,1,1,0,1,1,1,0,1,0.166666667,1
44,1,1,1,1,1,0,0,0,0.314285714,1
33,1,1,1,1,1,0,1,0,0,1
25,1,0,1,1,0,1,1,0,0.083333333,0
109,1,1,1,1,0,1,1,0,1,0
60,1,1,1,1,1,0,0,0,0,0
34,1,0,0,1,1,0,0,0,0.128205128,1
63,0,1,1,1,0.972419929,0,1,1,0.5,0
29,1,1,0,1,1,0,0,1,0.333333333,1
221,1,1,0,1,1,0,0,1,0.7,1
48,1,1,1,1,0.71641791,1,1,0.08,0.735294118,0
74,1,1,1,1,0.189189189,1,1,0.285714286,0.593406593,1
34,1,1,1,1,0.984126984,1,0,0.928571429,0.461538462,0
71,1,1,1,1,1,1,0,1,0.304347826,1
99,1,1,1,1,0.823529412,1,0,0,0.2,0
53,1,1,1,1,1,0,0,0,0,1
41,1,1,0,1,0.089285714,0,1,0,0.307692308,0
47,1,1,1,1,1,0,1,0,0.25,1
68,1,1,1,1,0.488888889,1,1,0,0.5,0
25,0,1,1,1,1,0,0,1,0.757575758,0
34,1,0,1,1,1,1,1,0.961538462,0.142857143,1
33,1,1,1,1,1,0,0,0,0,1
49,1,1,1,1,1,1,1,1,0.454545455,0
30,1,1,0,1,0.5,1,0,0,0,0
53,1,0,1,1,1,0,1,1,0.173913043,1
94,1,1,1,1,0.105263158,0,1,0,0,0
30,1,0,1,1,0.987951807,1,1,0.958333333,0.871794872,0
98,1,1,1,1,0,1,0,1,1,1
139,1,1,1,1,0.964285714,0,0,0,0.821428571,0
118,1,1,1,1,1,1,0,0.875,1,1
47,1,1,1,1,0.7,1,1,1,0.157894737,0
42,1,1,0,1,0,0,1,0,0.6,1
53,0,1,1,1,0.99270073,1,0,0,0.416666667,0
41,1,1,1,1,1,0,0,0,0,1
71,1,1,0,1,1,1,1,0.5,1,1
62,1,1,1,1,1,1,1,0,0,1
65,1,0,0,1,1,1,0,1,0.5,1
28,1,1,1,1,1,0,1,0,0,1
76,0,0,0,1,0,1,1,0,0,1
25,1,0,0,1,0,1,1,0,0,1
43,1,1,1,1,0.852090032,0,1,0,0.058823529,0
33,1,1,1,1,0.14556962,1,1,0,0.931034483,0
55,1,1,0,1,0.168421053,1,1,1,0.677966102,0
24,1,0,0,1,1,1,1,0.8,0.692307692,1
24,1,1,1,1,0,1,1,0,0.25,0
71,1,1,0,1,0,1,0,1,1,1
137,1,1,1,1,0.814606742,0,0,0.571428571,0.281818182,0
49,1,1,0,1,0.98757764,0,0,0,0,1
70,0,1,1,1,0.527027027,1,1,0,0.785714286,0
66,1,1,1,1,1,0,0,1,0,0
40,1,1,0,1,1,0,1,1,0,1
45,1,1,1,1,0.999388379,0,1,0,0,0
115,1,1,1,1,1,1,0,0.666666667,0.727272727,0
78,0,0,0,1,1,1,0,1,1,1
74,1,1,1,1,1,1,0,0,0.025,0
71,0,0,0,1,0,1,1,0,0,1
46,0,0,1,1,1,0,0,1,0.833333333,1
106,1,1,0,1,1,0,0,0,0,1
38,1,1,0,1,0.053370787,1,1,1,1,0
34,0,1,0,1,1,0,1,0,0.48,1
29,1,1,1,1,0,1,1,0,0.2,1
41,1,1,1,1,1,0,0,0,0,1
123,1,1,0,1,0,1,1,1,1,1
177,0,1,1,1,0,0,1,0,0,1
33,0,1,1,1,1,1,1,0,0.444444444,1
52,1,1,1,1,0.964285714,0,0,1,0.363636364,0
50,1,0,1,1,1,0,0,0,0,1
45,1,1,1,1,0.1875,1,1,0,0,0
87,0,1,1,1,0.24691358,1,1,1,0.864864865,0
67,1,1,1,1,0.166112957,0,1,0.9,0.571428571,0
41,1,0,1,1,1,0,0,1,0.833333333,1
18,1,1,1,1,0.989583333,0,1,0.75,0,0
47,1,1,1,1,0.977876106,1,0,0.833333333,0.625,0
62,1,1,0,1,0.9375,0,1,0.75,0,0
24,1,1,0,1,1,1,1,1,0.333333333,1
101,1,1,1,1,0.95,1,1,0.5,0.810344828,0
43,1,0,1,1,1,0,0,1,0.833333333,1
29,1,1,1,1,0,1,1,0,0,1
81,1,1,0,1,1,1,1,1,1,1
38,1,1,1,1,0.1002331,1,1,0.98,0.882352941,0
57,1,1,1,1,0.790123457,1,0,1,0.920353982,0
68,1,1,1,1,0,1,1,0,1,1
73,1,0,1,1,0.077669903,1,1,0.777777778,0.6875,0
25,1,1,1,1,0,1,0,0,1,0
46,1,1,1,1,0,1,1,0,0,1
29,1,1,0,1,0,1,1,0,0,1
80,1,1,1,1,0.923728814,1,0,1,0.357142857,0
22,1,1,1,1,1,1,1,0,0.2,0
36,1,1,1,1,1,0,0,0.5,0.19047619,1
51,1,1,1,1,0.895833333,0,0,1,0.125,0
33,1,0,1,1,0.93220339,1,0,0.142857143,0.8,0
43,1,1,1,1,0.958333333,0,1,0,0.125,0
65,0,1,1,1,0.049242424,1,1,0.454545455,0.615384615,0
86,1,1,1,1,0.233333333,1,0,0,0.444444444,0
52,1,0,1,1,1,0,0,1,0.833333333,1
188,1,0,1,1,1,1,0,1,1,1
33,1,1,1,1,1,0,1,0.666666667,0.090909091,0
95,1,0,0,1,1,0,0,0,0,1
70,1,1,1,1,0.879581152,0,0,0,0.04,0
28,1,1,0,1,1,1,1,0.833333333,0.2,0
121,1,1,1,1,0.916666667,0,1,0,0,0
56,1,1,1,1,0,1,1,0,0,0
205,1,1,1,1,1,1,1,1,0.5,1
43,1,1,1,1,0.988,1,0,0,0.142857143,0
35,1,1,1,1,1,0,1,1,0.333333333,1
36,1,1,1,1,1,1,0,1,0.857142857,1
95,1,0,0,1,1,0,0,0,0,1
219,1,1,1,1,1,1,0,0.75,0.28,0
38,1,1,1,1,0,1,1,0,0,0
49,1,0,1,1,1,1,0,1,1,1
34,1,0,1,1,0,1,1,0,0.2,1
92,1,1,1,1,0.911214953,0,0,0.133333333,0.333333333,0
58,1,1,0,1,0,1,1,0,0,0
39,1,1,0,1,0,1,0,1,0.5,1
82,1,1,1,1,1,0,1,0,0.090909091,1
75,1,1,0,1,0,1,1,0,0,0
74,1,1,0,1,0,1,1,0,1,1
51,1,1,0,1,1,0,0,0,0,1
31,1,1,0,1,0,1,0,0,1,1
58,1,0,1,1,1,0,0,1,0.833333333,1
48,1,1,1,1,1,1,0,1,0.666666667,0
14,1,1,1,1,0,1,1,0,0,0
62,1,1,1,1,1,0,0,0,0.019230769,0
180,1,1,0,1,0,0,0,0,0,1
33,1,1,1,1,0,1,1,0,0.166666667,1
77,1,1,0,1,1,0,0,0,0,1
74,1,1,1,1,0.623655914,1,1,0.5,0.65,0
24,1,1,1,1,0.873239437,1,0,0.95,0.2,0
33,1,1,0,1,0,1,1,0,0,1
39,1,0,1,1,1,1,0,1,0.666666667,0
72,1,1,1,1,0.977777778,0,1,0,0,0
72,1,1,1,1,1,0,1,0,0.238095238,1
132,1,0,1,1,0,1,1,0,0,0
66,0,1,1,1,0,1,1,0,0,0
25,1,1,1,1,0,1,1,0,0,0
173,1,1,1,1,0,0,1,0,0,1
113,0,1,1,1,0.984375,0,0,0,0,0
51,1,1,1,1,1,0,1,0,0,1
78,1,1,1,1,0,1,1,0,0,0
25,1,1,1,1,0,1,1,0,0.636363636,0
36,1,1,1,1,0.210526316,0,1,1,0.074074074,0
64,1,1,1,1,0.406360424,0,1,0,0.25,0
52,1,1,1,1,1,0,0,0,0.125,0
62,1,0,0,1,1,0,1,0.955128205,0,0
89,1,1,0,1,1,0,0,0,0,1
70,1,1,0,1,0,0,1,0,0,1
32,1,1,0,1,0,1,1,0,0,1
48,1,1,1,1,0.5,1,1,1,1,0
53,1,0,1,1,1,1,0,1,1,1
68,1,1,1,1,0.356321839,1,1,0.764705882,0.618181818,0
55,1,1,1,1,1,0,0,1,0.166666667,1
55,1,0,1,1,0.523809524,1,0,0.318181818,0.290322581,0
50,1,1,1,1,0.05,1,1,1,0.902439024,0
61,1,1,1,1,0.378640777,0,1,0.47826087,0.87012987,0
53,1,1,0,1,0.053763441,1,1,0.857142857,1,0
39,1,1,1,1,1,0,0,0,0,1
51,1,1,1,1,1,0,1,0,0,0
55,1,1,1,1,1,0,0,0.24516129,0.615384615,0
77,1,0,0,1,1,1,0,1,0.5,1
37,1,1,1,1,0.977635783,0,0,0,0.009803922,0
35,1,1,1,1,0.928571429,0,1,0,0,0
59,1,0,1,1,0.952380952,1,0,0,0.333333333,0
45,1,0,1,1,1,0,0,0,0.076923077,1
49,1,1,0,1,0.9375,1,0,0.5,0.954545455,0
61,1,0,1,1,1,0,0,1,0,1
69,1,1,1,1,0.316666667,1,1,0.833333333,0.56,0
43,1,1,1,1,0.8,1,1,1,0.769230769,0
34,1,1,0,1,0,1,1,0,0,1
90,0,1,1,1,1,1,0,1,0.833333333,1
43,1,1,0,1,1,1,0,1,1,1
51,1,1,0,1,1,1,0,1,1,1
88,1,1,0,1,1,0,0,0,0,1
131,1,1,1,1,0.998023715,1,0,0,0.393442623,0
36,1,1,0,1,0.961538462,1,1,0.777777778,1,0
22,1,1,1,1,0,1,1,1,0,1
554,1,1,1,1,1,0,1,1,0.1,1
54,1,1,1,1,1,0,1,0,0,0
74,1,1,1,1,0.661971831,1,1,1,0.78,0
68,1,1,1,1,0.857142857,1,0,0,0.5,0
61,1,1,1,1,0.1,1,1,1,0.941176471,0
72,0,0,1,1,0,1,1,0,0,1
78,1,1,0,1,0.818181818,1,0,0.928571429,0.5,0
34,1,1,0,1,0.052631579,1,1,1,0,0
63,1,1,1,1,0.280701754,1,1,0.083333333,0.72,0
30,1,1,1,1,0.940639269,0,0,0,0.269230769,0
52,1,0,0,1,1,0,0,1,0.833333333,1
59,1,1,1,1,0.950980392,0,0,0,0.136363636,0
58,1,0,0,1,1,0,0,1,0.833333333,1
35,1,1,1,1,0,1,1,0,0.756756757,0
88,0,1,1,1,0.891891892,1,0,0,0.142857143,0
25,1,1,1,1,1,0,0,0,0,1
99,1,0,0,1,1,0,0,0,0,1
61,0,1,1,1,0.293478261,0,1,0,0.069767442,0
60,1,1,1,1,0.142857143,1,0,1,0.842105263,0
62,1,0,1,1,0,1,1,0,1,1
190,1,0,1,1,1,0,0,0,0,1
91,1,1,1,1,0.244604317,1,1,0.9,0.692307692,0
56,1,1,1,1,0.398648649,1,1,1,0.833333333,0
138,1,1,0,1,1,0,0,0,0,1
49,1,1,1,1,0.699029126,0,0,0,0.041666667,0
53,1,1,1,1,0.3,1,1,0.857142857,0.704545455,0
91,1,1,1,1,0,1,1,0,0,0
63,1,0,0,1,0,1,0,0,0,1
27,1,1,1,1,0.967741935,1,0,0.75,0.972972973,0
84,1,1,1,1,0,0,1,0,0.127659574,0
32,1,0,1,1,1,1,1,1,0.7,1
52,1,1,1,1,1,1,1,1,0.857142857,1
31,1,1,0,1,1,0,1,0,0,1
44,1,1,1,1,0.981949458,1,0,0,0.071428571,0
72,1,1,1,1,0.0625,1,1,0,0.730769231,0
48,1,1,1,1,1,1,1,0,0.111111111,0
32,1,1,1,1,0,1,1,0,0,1
220,1,1,1,1,1,1,1,0.714285714,1,1
47,1,1,1,1,0,1,1,0,0,0
27,1,0,1,1,0,1,1,0,0.2,1
58,1,1,1,1,1,1,0,0.9,0.25,0
51,0,0,1,1,1,0,0,0,0,1
25,1,1,0,1,0,1,1,0,1,1
43,1,1,1,1,0.130769231,1,0,0,0.183333333,0
77,1,1,1,1,0.201680672,1,1,1,0.783783784,0
59,0,1,1,1,0.144,1,1,0.875,0.830769231,0
94,1,1,0,1,1,0,0,0,0,1
94,1,0,0,1,0,1,0,1,0.333333333,1
43,1,0,0,1,0,0,0,1,0.230769231,1
95,1,1,1,1,0.041666667,1,1,0,0.777777778,0
33,0,1,1,1,0.179487179,1,1,0.93814433,0.703703704,0
49,1,1,1,1,0.559748428,1,1,0.259259259,0.965517241,0
71,0,0,0,1,0,1,1,0,0,1
56,1,1,1,1,1,1,0,0.5,0.555555556,0
44,1,0,1,1,1,0,0,1,0.833333333,1
18,1,1,1,1,0.384615385,1,1,1,0.846153846,0
61,1,1,1,1,0.168918919,0,1,0.971428571,0.416666667,0
38,1,1,0,1,0,1,1,0,0,1
34,1,1,1,1,0,0,1,1,0.8,1
75,1,0,1,1,0.545454545,0,1,0.5,0.62962963,0
23,1,1,1,1,1,1,1,0,0,1
65,1,1,1,1,0.979166667,0,0,0,0,0
46,1,1,1,1,1,0,1,1,0.2,1
34,1,1,1,1,1,1,0,1,0.714285714,0
52,1,1,1,1,0.997946612,0,0,0,0.157894737,0
102,1,1,1,1,0.130434783,0,1,1,0.777777778,0
78,1,1,0,1,1,1,1,0,0.333333333,1
61,0,0,0,1,0,0,1,1,0.375,1
43,1,1,1,1,1,1,1,0,0,1
40,1,1,1,1,1,0,1,0,0.75,0
39,1,1,0,1,0,1,1,0,0,0
50,1,0,1,1,0.244019139,1,1,0.1,0.857142857,0
52,1,1,1,1,0.961538462,0,0,0,0.105263158,0
47,0,1,0,1,1,0,0,0,0,1
56,1,1,1,1,0.672727273,1,1,0,0.066666667,0
58,1,1,0,1,0,0,0,0,0,1
46,1,1,1,1,0,0,0,0,0,1
85,1,1,1,1,1,0,0,1,0.288461538,0
46,1,1,0,1,0,0,1,0,0,1
213,1,1,1,1,1,1,0,1,0.5,1
57,1,1,0,1,0,1,0,1,1,1
47,1,0,1,1,1,0,0,1,0.833333333,1
29,1,1,0,1,1,1,0,0,0.5,1
30,1,1,1,1,1,0,1,1,0.375,1
30,1,1,1,1,0.736842105,1,0,1,1,0
105,1,1,1,1,1,0,1,0,0,0
28,1,1,1,1,1,1,0,1,0.071428571,0
49,1,1,0,1,1,0,1,1,0.9375,0
99,1,0,0,1,1,0,0,0,0,1
33,1,0,1,1,1,0,0,1,0.076923077,1
48,1,1,1,1,0.8,1,1,0.111111111,0.235294118,0
29,0,1,1,1,0,0,1,0,0.777777778,0
36,1,1,1,1,0.0875,0,0,1,0.9,0
80,1,1,1,1,0.916666667,1,1,1,0.833333333,0
60,1,1,1,1,0.2,1,1,0.222222222,0.805555556,0
50,1,1,1,1,1,1,1,1,0.777777778,0
31,1,1,1,1,1,0,1,1,0.2,1
53,1,0,0,1,1,1,1,0,0.5,1
26,1,1,1,1,0.235294118,0,0,0.916666667,0.731958763,0
47,1,1,0,1,1,0,1,0,0,1
46,1,1,1,1,0.275,1,1,0.8,0.470588235,0
173,0,1,1,1,0,0,1,0,0,1
44,1,1,0,1,0,0,0,0.666666667,0.5,1
46,1,1,1,1,0.903703704,0,0,0,0.090909091,0
46,1,1,1,1,1,1,1,1,0.666666667,0
29,1,1,1,1,1,0,1,1,0.538461538,0
41,1,1,1,1,0.612244898,0,1,0,0.083333333,0
40,1,1,1,1,0.72,0,1,0,0.333333333,1
128,1,1,0,1,1,1,0,0.875,1,1
28,1,1,0,1,0.692307692,1,0,1,0.962962963,0
53,1,1,1,1,1,1,0,1,0.659090909,0
45,1,0,1,1,1,0,0,1,0.833333333,1
73,1,1,1,1,0.953488372,1,0,0.875,0.666666667,0
55,1,1,1,1,0.449152542,0,1,0.818181818,0.819672131,0
43,1,0,1,1,0.717391304,0,0,1,0.384615385,0
45,1,1,1,1,0.35483871,1,0,0.714285714,0.771428571,0
111,1,1,1,1,0.989473684,1,1,0.5,0.285714286,0
42,1,1,1,1,1,1,1,1,0.6,0
121,1,1,1,1,0.179012346,1,0,0,0.576923077,0
68,1,0,0,1,1,0,0,0,0,1
45,1,1,0,1,0,1,1,0,0,0
44,0,1,1,1,0.986754967,1,1,1,0.833333333,0
95,1,1,1,1,0.113074205,1,1,0.807692308,0.753246753,0
49,1,0,1,1,0,1,0,0,0,1
38,1,1,1,1,0.971722365,0,0,0,0.756097561,0
52,1,0,1,1,1,0,0,1,0.833333333,1
98,1,1,0,1,1,0,0,0,0,1
29,1,1,1,1,0.571428571,1,1,1,0.565217391,1
61,1,1,1,1,0,1,1,0,0,1
37,1,1,0,1,0,0,1,0,0.076923077,1
55,1,1,1,1,0.374100719,1,1,0.9,0.858585859,0
40,1,1,0,1,0.916666667,1,0,1,0.722222222,0
25,1,1,1,1,0.443396226,0,0,0.777777778,0.173913043,0
485,1,1,1,1,1,0,0,0.5,0.4,1
55,1,1,0,1,1,1,0,1,0.625,1
57,1,1,1,1,0.454545455,1,1,0.618181818,0.625,0
50,1,1,1,1,0,1,1,0,0,0
43,1,1,1,1,0,0,1,0,0,0
23,1,1,1,1,1,0,1,1,0.333333333,0
38,1,1,0,1,1,1,0,1,0.666666667,1
74,1,1,1,1,0,1,1,0,0.5,1
82,0,1,0,1,0.352941176,0,1,0,0.384615385,0
36,1,1,1,1,1,1,0,0.5,0.904761905,0
40,1,0,1,1,1,0,0,0,0,1
79,1,1,0,1,0.208955224,0,1,0.125,0.541666667,0
47,1,0,1,1,1,0,0,0,0.314285714,1
37,1,1,1,1,1,1,1,0,0.6,0
237,1,1,0,1,1,1,0,1,1,1
39,1,1,1,1,0,1,1,0,0,0
84,1,1,1,1,0.595854922,0,0,0.454545455,0.157894737,0
95,1,1,1,1,0.349206349,1,1,1,0.285714286,0
55,1,1,1,1,1,1,0,0,0.111111111,0
77,1,0,1,1,1,0,1,0,0,1
85,1,1,1,1,0.621212121,1,0,0.8,0.1875,0
203,1,1,0,1,0,1,0,1,0.5,1
71,0,1,1,1,0.296296296,1,1,0.428571429,0.725,0
78,0,0,1,1,0.990909091,1,0,0.047619048,0.277777778,0
67,1,1,1,1,0.11328125,1,1,0.993650794,0.979591837,0
64,1,1,1,1,1,0,0,0.92,0.285714286,0
34,1,1,1,1,0,1,1,0,0,1
52,1,1,1,1,0.989130435,0,0,0.5,0.5,0
92,1,0,1,1,0,1,0,1,0.333333333,1
98,1,1,0,1,0.040540541,1,1,0.285714286,0.911764706,0
52,1,1,1,1,1,0,0,0,0.166666667,1
62,1,1,0,1,0,1,0,0,1,1
26,1,1,1,1,0.25,1,1,1,1,0
44,1,0,1,1,1,0,1,0.666666667,0.5,1
63,1,1,1,1,0.981132075,0,1,0.571428571,0.105263158,0
54,1,0,1,1,1,1,0,0,0.666666667,1
69,1,1,1,1,0.342281879,0,1,0,0.148148148,0
78,1,1,0,1,1,0,0,0,0,1
32,1,1,0,1,1,1,1,0,0.5,1
40,1,0,0,1,1,1,0,0.847826087,0.538461538,1
32,1,1,1,1,0,1,0,0.130434783,0.5,1
44,1,0,1,1,1,0,0,1,0.833333333,1
43,1,1,1,1,0.297468354,0,1,1,0.2,0
126,1,1,1,1,0.875706215,1,1,1,1,0
65,0,1,1,1,0.38961039,1,1,0.272727273,0.214285714,0
39,1,1,1,1,1,1,1,0,0.0625,0
68,0,1,0,1,0.943089431,0,0,0,0.15,0
75,1,1,1,1,0.404761905,1,1,0.486486486,0.333333333,0
82,0,0,1,1,0,1,1,0,0,1
38,0,1,0,1,1,0,0,0,0.058823529,0
33,1,0,0,1,0,1,1,0,0,1
64,1,1,0,1,1,0,0,0,0,1
58,1,1,1,1,0,0,1,0,0.055555556,0
26,1,0,1,1,1,0,1,0.888888889,0.266666667,1
52,1,1,1,1,1,0,1,0,0.071428571,0
94,0,1,0,1,0,0,1,0,0,1
21,1,1,0,1,1,1,1,1,0.4,1
54,1,1,0,1,0,1,1,0,0,0
32,1,1,1,1,0.017513135,1,1,0.913043478,0.666666667,0
50,1,1,1,1,1,0,0,0,0,1
26,1,1,1,1,0,1,1,0,0,1
23,1,1,1,1,0.99137931,0,0,0.3,0.25,0
176,1,1,0,1,1,1,0,1,0.571428571,1
27,1,1,1,1,1,0,1,0,0,1
88,1,1,1,1,0.338582677,0,1,0.527777778,0.870967742,0
141,1,1,1,1,0,1,0,1,0.5,1
59,1,1,0,1,0.906976744,1,1,1,0.9,0
54,1,1,1,1,0.992395437,0,0,0,0.083333333,0
44,1,1,1,1,0.564102564,0,0,0.125,0.4,0
37,1,1,1,1,0,1,1,0,0.3,0
28,1,1,1,1,1,0,1,0,0,1
32,1,1,1,1,0,1,1,0,0.2,1
71,1,1,1,1,0.184782609,1,1,0.666666667,0.888888889,0
51,1,1,1,1,0,1,1,0,0.333333333,1
64,1,1,1,1,0.486486486,1,0,0.583333333,0.28125,0
82,1,0,1,1,0.972413793,1,0,0,0.333333333,0
44,1,1,1,1,0.145251397,1,0,0.818181818,0.666666667,0
91,1,1,1,1,0.976744186,0,0,0.5,0.133333333,0
40,1,1,1,1,0.216216216,1,1,1,0.891304348,0
59,1,1,1,1,1,1,0,1,0.5,1
30,1,1,1,1,0.924050633,1,1,0,0.371428571,0
44,1,1,0,1,1,0,0,0,0.022222222,1
89,1,1,1,1,0.211764706,0,1,0.923076923,0.3,0
78,1,1,1,1,0.981012658,1,0,1,0.533333333,0
37,1,1,1,1,1,1,0,0,0.5,0
46,1,1,1,1,0.818181818,1,0,1,0.7,0
55,1,0,1,1,0,1,1,0,0,1
47,1,0,1,1,0,1,1,0,0,1
59,1,1,1,1,0.945783133,0,1,0.625,0,0
31,1,0,1,1,1,0,0,0.666666667,0.25,1
62,1,0,0,1,0,1,1,0,0,0
76,0,0,1,1,0,1,1,0,0,1
39,1,1,1,1,0,1,1,0,0,0
122,1,1,1,1,0.317073171,0,1,0,0.090909091,0
98,0,1,1,1,0.25,1,1,0.321428571,0.865384615,0
31,1,1,1,1,1,1,1,0,0.192307692,0
57,1,1,1,1,1,1,0,0.9375,0.75862069,0
61,1,1,0,1,1,0,0,0,0,1
67,1,0,0,1,1,0,1,0,0.060606061,1
70,1,1,1,1,1,0,0,0,0,1
55,1,1,1,1,1,0,0,0,0,1
28,1,1,1,1,0.976833977,1,0,0.111111111,0.571428571,0
123,1,1,0,1,0,1,1,1,1,1
32,1,1,1,1,1,0,1,1,0.333333333,0
85,1,1,1,1,0.306122449,0,0,0,0.19047619,0
39,1,1,0,1,0,1,1,0,0,0
80,0,1,1,1,0,1,1,0,0,0
